PurchaseOrderID,PODate,SupplierID,ProductID,Quantity,UnitCost,Status,ExpectedDeliveryDate
PO0000331,2024-10-08,SUP027,SKU0057,2992,425.47,Approved,2024-10-17
PO0000332,2024-06-23,SUP016,SKU0013,2453,247.15,Delayed,2024-07-14
PO0000333,2024-12-01,SUP005,SKU0114,4642,318.29,Received,2025-01-14
PO0000334,2024-10-04,SUP023,SKU0011,1890,281.41,Received,2024-11-04
PO0000335,2024-01-10,SUP048,SKU0096,1657,414.69,Ordered,2024-02-04
PO0000336,2024-04-25,SUP048,SKU0100,2082,363.21,Ordered,2024-05-20
PO0000337,2024-04-14,SUP013,SKU0061,2145,470.32,Received,2024-05-25
PO0000338,2023-11-16,SUP050,SKU0100,973,312.31,Approved,2023-12-05
PO0000339,2025-10-05,SUP040,SKU0027,154,277.42,In Transit,2025-10-13
PO0000340,2023-03-28,SUP031,SKU0104,3140,564.58,Received,2023-05-11
PO0000341,2024-07-16,SUP032,SKU0067,1598,227.78,In Transit,2024-08-27
PO0000342,2024-07-27,SUP026,SKU0076,1919,241.47,Ordered,2024-09-03
PO0000343,2023-04-21,SUP034,SKU0090,3566,265.48,In Transit,2023-05-11
PO0000344,2023-03-08,SUP033,SKU0120,2944,234.09,Delayed,2023-03-25
PO0000345,2023-12-24,SUP030,SKU0100,1086,351.41,Received,2024-01-16
PO0000346,2024-10-08,SUP045,SKU0095,168,173.16,Ordered,2024-10-21
PO0000347,2025-02-16,SUP038,SKU0005,925,399.52,In Transit,2025-03-12
PO0000348,2024-06-15,SUP012,SKU0030,4593,450.08,Received,2024-07-07
PO0000349,2025-08-23,SUP040,SKU0072,2910,16.79,Received,2025-08-31
PO0000350,2025-05-18,SUP014,SKU0058,3533,180.68,Received,2025-06-24
PO0000351,2025-01-17,SUP026,SKU0064,2390,90.05,In Transit,2025-02-24
PO0000352,2023-09-26,SUP037,SKU0006,1972,365.17,Delayed,2023-10-01
PO0000353,2024-07-06,SUP016,SKU0056,4649,176.6,Received,2024-07-27
PO0000354,2024-02-06,SUP010,SKU0105,1325,389.02,Approved,2024-02-28
PO0000355,2023-12-28,SUP027,SKU0077,4192,291.33,Delayed,2024-01-06
PO0000356,2025-11-24,SUP035,SKU0012,2686,30.68,Received,2025-12-25
PO0000357,2024-05-28,SUP036,SKU0099,4751,449.18,Approved,2024-06-24
PO0000358,2023-12-01,SUP004,SKU0079,1865,15.62,Received,2023-12-11
PO0000359,2023-07-17,SUP029,SKU0049,2841,295.7,Received,2023-08-20
PO0000360,2024-06-11,SUP023,SKU0066,262,444.39,Received,2024-07-12
PO0000361,2024-02-12,SUP037,SKU0001,4817,336.85,In Transit,2024-02-17
PO0000362,2023-12-24,SUP050,SKU0031,2431,100.22,Delayed,2024-01-12
PO0000363,2025-11-11,SUP032,SKU0114,3761,315.84,Received,2025-12-23
PO0000364,2024-08-09,SUP030,SKU0035,1286,204.26,Delayed,2024-09-01
PO0000365,2024-11-21,SUP027,SKU0104,4782,540.78,Approved,2024-11-30
PO0000366,2023-06-12,SUP011,SKU0109,2914,162.88,Received,2023-06-18
PO0000367,2024-08-19,SUP046,SKU0023,2291,391.93,Received,2024-09-29
PO0000368,2024-07-09,SUP029,SKU0073,3075,103.44,In Transit,2024-08-12
PO0000369,2025-07-11,SUP027,SKU0042,1470,14.05,Approved,2025-07-20
PO0000370,2023-09-14,SUP047,SKU0006,2022,354.71,Delayed,2023-09-27
PO0000371,2023-06-13,SUP014,SKU0024,1467,411.23,Approved,2023-07-20
PO0000372,2023-05-11,SUP031,SKU0076,4592,209.44,Received,2023-06-24
PO0000373,2025-12-09,SUP049,SKU0031,781,95.03,In Transit,2026-01-03
PO0000374,2023-11-15,SUP006,SKU0114,3293,281.84,Ordered,2023-12-01
PO0000375,2024-08-04,SUP029,SKU0086,1135,87.07,Ordered,2024-09-07
PO0000376,2023-02-28,SUP003,SKU0071,3023,155.19,Received,2023-04-01
PO0000377,2025-09-02,SUP030,SKU0015,4528,406.02,In Transit,2025-09-25
PO0000378,2025-06-30,SUP009,SKU0106,4517,455.77,In Transit,2025-07-21
PO0000379,2025-07-24,SUP041,SKU0104,4720,544.11,Delayed,2025-08-03
PO0000380,2025-12-29,SUP020,SKU0035,2944,189.55,Ordered,2026-01-26
PO0000381,2023-07-03,SUP029,SKU0100,2622,328.94,Received,2023-08-06
PO0000382,2023-11-15,SUP020,SKU0030,186,425.25,Ordered,2023-12-13
PO0000383,2024-12-05,SUP019,SKU0117,3943,324.63,Delayed,2024-12-10
PO0000384,2025-10-04,SUP049,SKU0032,4008,399.59,Received,2025-10-29
PO0000385,2024-08-22,SUP039,SKU0073,1994,104.4,In Transit,2024-09-11
PO0000386,2025-02-04,SUP013,SKU0037,3472,387.81,Received,2025-03-17
PO0000387,2025-03-19,SUP016,SKU0099,1437,515.08,Delayed,2025-04-09
PO0000388,2025-03-09,SUP025,SKU0101,1907,461.34,Received,2025-04-15
PO0000389,2024-05-05,SUP034,SKU0074,2327,427.74,Delayed,2024-05-25
PO0000390,2025-12-25,SUP018,SKU0024,3482,393.68,Approved,2025-12-30
PO0000391,2024-01-09,SUP009,SKU0081,2472,277.62,Received,2024-01-30
PO0000392,2025-07-16,SUP018,SKU0104,4130,516.86,Approved,2025-07-21
PO0000393,2023-11-08,SUP004,SKU0038,4482,192.38,Approved,2023-11-18
PO0000394,2024-07-31,SUP018,SKU0019,1124,493.94,Delayed,2024-08-05
PO0000395,2023-01-17,SUP015,SKU0057,838,394.44,Received,2023-02-27
PO0000396,2024-03-20,SUP022,SKU0066,3542,435.32,Received,2024-04-20
PO0000397,2025-01-30,SUP030,SKU0026,359,213.84,Ordered,2025-02-22
PO0000398,2023-04-25,SUP018,SKU0029,3314,270.95,Received,2023-04-30
PO0000399,2024-01-07,SUP013,SKU0058,2148,184.73,Approved,2024-02-17
PO0000400,2023-09-07,SUP050,SKU0012,2139,28.35,Received,2023-09-26
PO0000401,2024-05-21,SUP048,SKU0097,374,484.37,Delayed,2024-06-15
PO0000402,2023-07-12,SUP034,SKU0110,1807,371.99,Delayed,2023-08-01
PO0000403,2024-10-01,SUP021,SKU0057,1399,435.02,Approved,2024-10-17
PO0000404,2025-12-02,SUP008,SKU0041,2175,488.05,Received,2025-12-29
PO0000405,2024-02-11,SUP024,SKU0092,526,158.58,Ordered,2024-02-20
PO0000406,2023-08-20,SUP016,SKU0066,3656,436.49,Ordered,2023-09-10
PO0000407,2024-07-19,SUP038,SKU0086,1080,92.04,Ordered,2024-08-12
PO0000408,2023-01-19,SUP003,SKU0083,4860,407.05,Received,2023-02-20
PO0000409,2023-11-14,SUP024,SKU0105,833,371.47,Received,2023-11-23
PO0000410,2023-07-07,SUP044,SKU0073,2872,107.04,Delayed,2023-07-17
PO0000411,2023-05-03,SUP004,SKU0078,3012,536.02,Delayed,2023-05-13
PO0000412,2023-08-08,SUP009,SKU0019,4096,448.24,In Transit,2023-08-29
PO0000413,2024-12-12,SUP029,SKU0043,1680,122.71,Received,2025-01-15
PO0000414,2025-01-03,SUP047,SKU0072,1203,16.39,Approved,2025-01-16
PO0000415,2025-09-20,SUP046,SKU0090,3684,269.79,In Transit,2025-10-31
PO0000416,2025-09-30,SUP013,SKU0063,4742,377.73,Received,2025-11-10
PO0000417,2024-10-24,SUP047,SKU0084,3937,379.93,In Transit,2024-11-06
PO0000418,2023-11-25,SUP005,SKU0033,4451,490.82,Received,2024-01-08
PO0000419,2024-06-23,SUP035,SKU0079,3107,14.56,Delayed,2024-07-24
PO0000420,2025-11-02,SUP025,SKU0012,1619,31.24,In Transit,2025-12-09
PO0000421,2025-01-15,SUP050,SKU0100,2056,325.89,Approved,2025-02-03
PO0000422,2025-03-04,SUP013,SKU0116,4393,144.32,In Transit,2025-04-14
PO0000423,2023-11-12,SUP040,SKU0094,2419,240.98,Delayed,2023-11-20
PO0000424,2024-10-21,SUP008,SKU0086,888,94.44,Approved,2024-11-17
PO0000425,2023-03-31,SUP009,SKU0108,1563,443.96,Ordered,2023-04-21
PO0000426,2023-08-08,SUP032,SKU0075,1669,506.18,In Transit,2023-09-19
PO0000427,2025-03-06,SUP043,SKU0109,4113,173.13,Delayed,2025-04-03
PO0000428,2024-06-08,SUP004,SKU0061,3101,416.07,Delayed,2024-06-18
PO0000429,2023-05-26,SUP001,SKU0105,1809,403.31,Approved,2023-06-09
PO0000430,2025-08-16,SUP041,SKU0099,597,480.11,Delayed,2025-08-26
PO0000431,2025-05-01,SUP024,SKU0059,577,622.7,Received,2025-05-10
PO0000432,2025-12-19,SUP003,SKU0039,676,55.25,Approved,2026-01-20
PO0000433,2024-03-18,SUP034,SKU0075,895,506.46,Ordered,2024-04-07
PO0000434,2025-12-24,SUP025,SKU0017,1652,551.54,Delayed,2026-01-30
PO0000435,2024-05-24,SUP037,SKU0034,1565,406.76,In Transit,2024-05-29
PO0000436,2025-04-30,SUP048,SKU0120,964,251.91,In Transit,2025-05-25
PO0000437,2025-01-03,SUP044,SKU0052,3857,17.81,Received,2025-01-13
PO0000438,2023-08-02,SUP011,SKU0111,1577,338.26,In Transit,2023-08-08
PO0000439,2024-11-22,SUP043,SKU0053,1395,508.41,In Transit,2024-12-20
PO0000440,2025-06-26,SUP023,SKU0061,2681,445.09,Received,2025-07-27
PO0000441,2025-01-31,SUP027,SKU0120,3627,254.77,Received,2025-02-09
PO0000442,2024-05-07,SUP037,SKU0002,4569,170.09,In Transit,2024-05-12
PO0000443,2024-06-04,SUP024,SKU0041,3806,484.75,Received,2024-06-13
PO0000444,2023-01-01,SUP047,SKU0012,383,31.82,In Transit,2023-01-14
PO0000445,2023-02-03,SUP034,SKU0020,1206,465.67,Received,2023-02-23
PO0000446,2023-01-14,SUP020,SKU0014,1917,336.53,Received,2023-02-11
PO0000447,2023-02-14,SUP050,SKU0111,2360,362.98,In Transit,2023-03-05
PO0000448,2023-11-13,SUP007,SKU0078,409,516.83,Ordered,2023-11-26
PO0000449,2023-10-11,SUP017,SKU0092,3107,159.35,Ordered,2023-10-23
PO0000450,2024-04-22,SUP017,SKU0055,2560,151.25,Received,2024-05-04
PO0000451,2024-03-21,SUP047,SKU0105,732,408.62,Received,2024-04-03
PO0000452,2023-12-21,SUP032,SKU0007,4820,348.1,Approved,2024-02-01
PO0000453,2024-09-07,SUP003,SKU0004,4820,479.35,Approved,2024-10-09
PO0000454,2024-11-15,SUP023,SKU0018,3657,507.61,Approved,2024-12-16
PO0000455,2024-04-09,SUP048,SKU0113,193,496.22,Delayed,2024-05-04
PO0000456,2025-02-22,SUP004,SKU0037,2596,362.03,Received,2025-03-04
PO0000457,2023-11-03,SUP021,SKU0051,4215,316.8,Ordered,2023-11-19
PO0000458,2023-04-14,SUP044,SKU0087,3318,590.22,In Transit,2023-04-24
PO0000459,2025-10-30,SUP006,SKU0074,1919,440.91,Received,2025-11-15
PO0000460,2023-10-31,SUP009,SKU0117,2853,295.46,In Transit,2023-11-21
PO0000461,2023-04-11,SUP036,SKU0013,3370,256.27,Received,2023-05-08
PO0000462,2025-10-24,SUP028,SKU0013,1168,283.15,Received,2025-11-17
PO0000463,2024-02-10,SUP032,SKU0015,3338,384.9,Ordered,2024-03-23
PO0000464,2025-12-09,SUP016,SKU0016,2085,198.39,Received,2025-12-30
PO0000465,2024-10-24,SUP044,SKU0084,4818,365.16,Delayed,2024-11-03
PO0000466,2025-04-27,SUP028,SKU0095,3092,186.08,Received,2025-05-21
PO0000467,2024-12-06,SUP039,SKU0088,298,295.62,Ordered,2024-12-26
PO0000468,2024-12-17,SUP040,SKU0065,3722,326.42,Received,2024-12-25
PO0000469,2023-04-02,SUP015,SKU0063,1735,417.93,Ordered,2023-05-13
PO0000470,2023-06-25,SUP008,SKU0062,546,252.66,In Transit,2023-07-22
PO0000471,2023-10-30,SUP019,SKU0111,212,324.41,Approved,2023-11-04
PO0000472,2024-09-16,SUP029,SKU0073,3959,89.14,Ordered,2024-10-20
PO0000473,2024-03-09,SUP014,SKU0104,4576,553.85,Received,2024-04-15
PO0000474,2025-09-16,SUP040,SKU0084,1257,413.33,Delayed,2025-09-24
PO0000475,2023-02-07,SUP025,SKU0031,4875,111.59,In Transit,2023-03-16
PO0000476,2023-03-31,SUP017,SKU0048,1495,23.56,Ordered,2023-04-12
PO0000477,2024-07-09,SUP004,SKU0012,3908,29.92,Approved,2024-07-19
PO0000478,2023-05-17,SUP025,SKU0073,2322,101.76,Delayed,2023-06-23
PO0000479,2025-01-07,SUP007,SKU0113,256,463.22,Delayed,2025-01-20
PO0000480,2025-03-02,SUP015,SKU0081,3218,301.59,Delayed,2025-04-12
PO0000481,2023-07-23,SUP021,SKU0109,4070,184.87,In Transit,2023-08-08
PO0000482,2023-06-30,SUP012,SKU0026,1729,221.38,Received,2023-07-22
PO0000483,2023-02-14,SUP003,SKU0074,2126,484.74,Received,2023-03-18
PO0000484,2024-11-14,SUP032,SKU0078,3322,546.42,Approved,2024-12-26
PO0000485,2024-12-11,SUP044,SKU0047,2982,353.47,Received,2024-12-21
PO0000486,2024-04-28,SUP033,SKU0066,2359,480.59,Delayed,2024-05-15
PO0000487,2024-06-11,SUP025,SKU0113,341,526.21,Received,2024-07-18
PO0000488,2024-04-06,SUP010,SKU0067,2899,224.16,Delayed,2024-04-28
PO0000489,2023-10-09,SUP006,SKU0039,3231,52.0,Delayed,2023-10-25
PO0000490,2024-04-10,SUP027,SKU0008,2069,468.62,Received,2024-04-19
PO0000491,2024-10-01,SUP039,SKU0112,2797,254.73,Ordered,2024-10-21
PO0000492,2024-02-28,SUP042,SKU0094,1235,253.89,Delayed,2024-04-06
PO0000493,2024-02-19,SUP009,SKU0070,2631,166.57,In Transit,2024-03-11
PO0000494,2023-10-04,SUP028,SKU0026,1289,228.27,In Transit,2023-10-28
PO0000495,2023-11-20,SUP021,SKU0107,655,561.61,Delayed,2023-12-06
PO0000496,2023-08-31,SUP012,SKU0057,2701,452.87,Ordered,2023-09-22
PO0000497,2023-03-02,SUP049,SKU0092,2710,159.07,Received,2023-03-27
PO0000498,2025-04-22,SUP020,SKU0039,3729,54.33,Delayed,2025-05-20
PO0000499,2024-07-14,SUP010,SKU0074,1639,411.84,Ordered,2024-08-05
PO0000500,2023-02-23,SUP049,SKU0015,2286,381.42,In Transit,2023-03-20
PO0000501,2024-04-17,SUP039,SKU0033,2002,498.82,Approved,2024-05-07
PO0000502,2025-01-05,SUP006,SKU0039,4004,48.0,In Transit,2025-01-21
PO0000503,2025-08-18,SUP046,SKU0035,3163,178.23,Received,2025-09-28
PO0000504,2025-10-03,SUP031,SKU0096,1226,386.88,Ordered,2025-11-16
PO0000505,2023-03-08,SUP027,SKU0051,222,330.68,Received,2023-03-17
PO0000506,2024-03-31,SUP048,SKU0016,1761,228.17,Approved,2024-04-25
PO0000507,2023-12-29,SUP029,SKU0062,4113,276.36,Received,2024-02-01
PO0000508,2024-05-20,SUP028,SKU0061,3416,465.02,In Transit,2024-06-13
PO0000509,2025-02-18,SUP047,SKU0049,2663,304.04,Delayed,2025-03-03
PO0000510,2025-12-11,SUP042,SKU0012,415,29.14,Received,2026-01-18
PO0000511,2025-07-24,SUP003,SKU0093,2112,74.57,Received,2025-08-25
PO0000512,2023-03-22,SUP036,SKU0040,3273,71.12,Delayed,2023-04-18
PO0000513,2023-04-11,SUP013,SKU0080,2485,440.95,Received,2023-05-22
PO0000514,2024-08-08,SUP030,SKU0077,1463,309.44,In Transit,2024-08-31
PO0000515,2023-04-22,SUP045,SKU0029,4335,320.28,Received,2023-05-05
PO0000516,2025-07-14,SUP006,SKU0103,4201,211.86,In Transit,2025-07-30
PO0000517,2023-10-05,SUP026,SKU0102,3487,454.15,Approved,2023-11-12
PO0000518,2024-01-02,SUP030,SKU0024,4935,453.19,Ordered,2024-01-25
PO0000519,2025-07-20,SUP006,SKU0102,2148,454.21,Delayed,2025-08-05
PO0000520,2023-12-02,SUP046,SKU0086,1112,86.31,Delayed,2024-01-12
PO0000521,2025-07-09,SUP041,SKU0012,3073,26.61,Delayed,2025-07-19
PO0000522,2025-02-25,SUP047,SKU0013,4291,275.08,Ordered,2025-03-10
PO0000523,2025-02-14,SUP036,SKU0053,3217,458.93,Ordered,2025-03-13
PO0000524,2024-11-17,SUP037,SKU0063,1329,375.76,Ordered,2024-11-22
PO0000525,2024-01-02,SUP050,SKU0093,520,73.1,Received,2024-01-21
PO0000526,2025-07-02,SUP019,SKU0021,1580,460.65,Ordered,2025-07-07
PO0000527,2024-02-20,SUP001,SKU0061,2173,397.69,Received,2024-03-05
PO0000528,2025-10-18,SUP035,SKU0096,147,423.73,Received,2025-11-18
PO0000529,2024-05-02,SUP014,SKU0094,4923,257.81,Received,2024-06-08
PO0000530,2025-04-19,SUP029,SKU0031,750,105.3,Approved,2025-05-23
PO0000531,2024-05-16,SUP036,SKU0116,2378,142.55,In Transit,2024-06-12
PO0000532,2024-03-01,SUP004,SKU0081,1614,279.9,Delayed,2024-03-11
PO0000533,2024-12-15,SUP003,SKU0091,1290,209.72,Delayed,2025-01-16
PO0000534,2024-09-03,SUP022,SKU0055,818,149.84,Received,2024-10-04
PO0000535,2024-01-01,SUP011,SKU0044,2429,528.88,Delayed,2024-01-07
PO0000536,2023-12-30,SUP030,SKU0001,4842,317.9,Approved,2024-01-22
PO0000537,2023-07-10,SUP050,SKU0029,2551,285.85,Received,2023-07-29
PO0000538,2023-05-19,SUP049,SKU0056,3600,191.32,Approved,2023-06-13
PO0000539,2024-08-22,SUP031,SKU0013,1202,248.71,Received,2024-10-05
PO0000540,2024-11-05,SUP034,SKU0048,3489,25.96,Delayed,2024-11-25
PO0000541,2024-03-04,SUP040,SKU0073,576,90.85,Delayed,2024-03-12
PO0000542,2025-12-19,SUP006,SKU0055,4062,172.07,In Transit,2026-01-04
PO0000543,2024-08-11,SUP028,SKU0027,2692,250.82,In Transit,2024-09-04
PO0000544,2024-12-25,SUP009,SKU0094,4709,249.66,Delayed,2025-01-15
PO0000545,2025-10-16,SUP032,SKU0067,1573,223.59,Ordered,2025-11-27
PO0000546,2024-08-17,SUP013,SKU0061,112,407.03,Received,2024-09-27
PO0000547,2023-08-30,SUP048,SKU0019,1798,501.93,Received,2023-09-24
PO0000548,2025-04-27,SUP003,SKU0010,2834,33.51,Delayed,2025-05-29
PO0000549,2024-03-10,SUP001,SKU0092,1748,153.45,Received,2024-03-24
PO0000550,2023-05-19,SUP020,SKU0100,2559,338.46,Received,2023-06-16
PO0000551,2023-01-13,SUP008,SKU0051,2830,295.08,Delayed,2023-02-09
PO0000552,2023-03-01,SUP012,SKU0013,1689,259.93,Received,2023-03-23
PO0000553,2025-09-08,SUP031,SKU0066,391,465.55,Received,2025-10-22
PO0000554,2023-11-15,SUP041,SKU0008,3873,498.11,In Transit,2023-11-25
PO0000555,2024-11-17,SUP030,SKU0042,3491,16.28,Approved,2024-12-10
PO0000556,2025-12-03,SUP020,SKU0099,4728,516.07,Received,2025-12-31
PO0000557,2023-02-08,SUP014,SKU0112,4830,266.9,Received,2023-03-17
PO0000558,2023-05-16,SUP010,SKU0119,2397,475.19,Received,2023-06-07
PO0000559,2025-02-07,SUP041,SKU0055,4476,175.97,In Transit,2025-02-17
PO0000560,2025-03-08,SUP012,SKU0095,4975,177.19,Received,2025-03-30
PO0000561,2024-10-06,SUP046,SKU0119,359,424.54,Approved,2024-11-16
PO0000562,2025-10-14,SUP016,SKU0048,3144,25.58,Received,2025-11-04
PO0000563,2024-03-18,SUP034,SKU0004,2576,459.07,Received,2024-04-07
PO0000564,2023-03-18,SUP050,SKU0117,1755,349.02,Received,2023-04-06
PO0000565,2025-11-02,SUP002,SKU0053,4053,545.89,Ordered,2025-12-14
PO0000566,2024-01-25,SUP022,SKU0067,4060,217.31,In Transit,2024-02-25
PO0000567,2024-09-27,SUP050,SKU0102,2781,437.18,Approved,2024-10-16
PO0000568,2025-11-23,SUP044,SKU0009,1187,158.14,Approved,2025-12-03
PO0000569,2025-07-29,SUP025,SKU0031,4379,95.28,Received,2025-09-04
PO0000570,2023-04-01,SUP044,SKU0025,4968,12.31,Received,2023-04-11
PO0000571,2025-08-14,SUP003,SKU0094,944,250.87,Delayed,2025-09-15
PO0000572,2024-10-01,SUP002,SKU0016,4831,228.2,Delayed,2024-11-12
PO0000573,2024-03-05,SUP021,SKU0049,1742,291.52,Received,2024-03-21
PO0000574,2025-12-26,SUP021,SKU0113,3713,499.82,Received,2026-01-11
PO0000575,2023-11-02,SUP011,SKU0019,2341,437.04,In Transit,2023-11-08
PO0000576,2025-11-18,SUP007,SKU0037,1792,363.33,In Transit,2025-12-01
PO0000577,2024-10-14,SUP018,SKU0111,1259,364.6,Received,2024-10-19
PO0000578,2024-05-16,SUP011,SKU0013,683,258.9,Received,2024-05-22
PO0000579,2025-06-27,SUP004,SKU0065,1165,288.56,Delayed,2025-07-07
PO0000580,2023-04-14,SUP007,SKU0111,3242,305.02,Received,2023-04-27
PO0000581,2025-03-13,SUP012,SKU0054,4983,496.01,Delayed,2025-04-04
PO0000582,2025-07-02,SUP040,SKU0079,3013,14.15,Ordered,2025-07-10
PO0000583,2025-12-28,SUP006,SKU0013,3914,272.7,Approved,2026-01-13
PO0000584,2025-08-17,SUP007,SKU0107,3832,534.18,Delayed,2025-08-30
PO0000585,2025-08-11,SUP031,SKU0067,1998,226.24,Ordered,2025-09-24
PO0000586,2024-06-12,SUP024,SKU0103,3311,215.08,Delayed,2024-06-21
PO0000587,2024-11-07,SUP021,SKU0055,3813,164.28,Approved,2024-11-23
PO0000588,2025-08-31,SUP008,SKU0029,2979,295.08,Ordered,2025-09-27
PO0000589,2024-08-01,SUP050,SKU0010,2955,35.27,Ordered,2024-08-20
PO0000590,2025-11-06,SUP007,SKU0023,3423,408.22,Approved,2025-11-19
PO0000591,2024-10-29,SUP036,SKU0078,681,551.43,In Transit,2024-11-25
PO0000592,2025-08-02,SUP026,SKU0090,4937,262.02,In Transit,2025-09-09
PO0000593,2024-05-14,SUP036,SKU0106,1402,533.42,Received,2024-06-10
PO0000594,2023-05-16,SUP022,SKU0008,1805,490.89,In Transit,2023-06-16
PO0000595,2025-06-01,SUP028,SKU0016,4746,229.45,In Transit,2025-06-25
PO0000596,2024-04-28,SUP012,SKU0028,738,185.81,Delayed,2024-05-20
PO0000597,2025-09-23,SUP008,SKU0041,4951,499.3,Received,2025-10-20
PO0000598,2023-07-19,SUP029,SKU0030,1543,454.35,Received,2023-08-22
PO0000599,2023-05-23,SUP039,SKU0029,990,307.35,In Transit,2023-06-12
PO0000600,2025-02-15,SUP021,SKU0020,4149,436.13,Approved,2025-03-03
PO0000601,2023-07-05,SUP014,SKU0092,1238,159.28,Delayed,2023-08-11
PO0000602,2023-01-01,SUP049,SKU0109,1301,177.78,Received,2023-01-26
PO0000603,2025-12-24,SUP019,SKU0092,3294,151.25,Received,2025-12-29
PO0000604,2024-02-05,SUP014,SKU0039,2693,49.72,Delayed,2024-03-13
PO0000605,2024-09-15,SUP028,SKU0030,2920,518.82,In Transit,2024-10-09
PO0000606,2023-01-17,SUP040,SKU0116,4281,136.55,Ordered,2023-01-25
PO0000607,2024-08-25,SUP004,SKU0051,3124,329.2,Approved,2024-09-04
PO0000608,2023-01-02,SUP046,SKU0116,4687,148.15,Received,2023-02-12
PO0000609,2023-08-13,SUP019,SKU0037,355,341.19,Delayed,2023-08-18
PO0000610,2025-03-18,SUP041,SKU0050,2706,562.63,Received,2025-03-28
PO0000611,2025-02-20,SUP028,SKU0115,4565,188.21,Ordered,2025-03-16
PO0000612,2025-08-30,SUP009,SKU0021,1641,504.33,Received,2025-09-20
PO0000613,2025-05-04,SUP010,SKU0045,2463,393.45,Delayed,2025-05-26
PO0000614,2023-09-15,SUP009,SKU0015,195,341.54,Approved,2023-10-06
PO0000615,2023-10-22,SUP047,SKU0083,4087,397.38,Ordered,2023-11-04
PO0000616,2023-06-23,SUP009,SKU0102,3506,504.68,Delayed,2023-07-14
PO0000617,2025-05-21,SUP040,SKU0032,1572,412.47,Received,2025-05-29
PO0000618,2025-07-10,SUP025,SKU0055,3010,155.66,Received,2025-08-16
PO0000619,2023-01-16,SUP037,SKU0029,4180,316.91,Ordered,2023-01-21
PO0000620,2025-10-24,SUP018,SKU0032,3465,451.78,In Transit,2025-10-29
PO0000621,2025-01-21,SUP003,SKU0089,410,391.22,Delayed,2025-02-22
PO0000622,2025-01-24,SUP008,SKU0066,4853,450.7,Delayed,2025-02-20
PO0000623,2023-06-13,SUP010,SKU0120,4412,262.3,Received,2023-07-05
PO0000624,2025-08-10,SUP034,SKU0099,740,496.16,In Transit,2025-08-30
PO0000625,2023-07-01,SUP016,SKU0097,3970,528.85,Delayed,2023-07-22
PO0000626,2023-06-09,SUP044,SKU0046,4517,98.01,Received,2023-06-19
PO0000627,2023-04-19,SUP022,SKU0096,4482,437.87,Received,2023-05-20
PO0000628,2025-07-18,SUP033,SKU0042,3943,15.22,Received,2025-08-04
PO0000629,2025-05-12,SUP023,SKU0035,2513,182.23,Approved,2025-06-12
PO0000630,2024-09-14,SUP047,SKU0093,4717,70.73,Delayed,2024-09-27
PO0000631,2025-08-27,SUP038,SKU0040,1485,71.92,Delayed,2025-09-20
PO0000632,2024-08-20,SUP048,SKU0118,323,380.6,Approved,2024-09-14
PO0000633,2023-09-17,SUP033,SKU0044,729,553.75,Received,2023-10-04
PO0000634,2024-05-31,SUP009,SKU0034,2401,383.98,Received,2024-06-21
PO0000635,2023-01-30,SUP048,SKU0005,1013,422.57,In Transit,2023-02-24
PO0000636,2023-11-06,SUP043,SKU0110,3758,364.28,Ordered,2023-12-04
PO0000637,2024-06-19,SUP045,SKU0044,2034,515.82,In Transit,2024-07-02
PO0000638,2023-03-09,SUP022,SKU0094,791,273.19,In Transit,2023-04-09
PO0000639,2023-11-12,SUP032,SKU0056,3482,188.71,Ordered,2023-12-24
PO0000640,2025-06-20,SUP047,SKU0085,1470,555.92,Delayed,2025-07-03
PO0000641,2024-12-07,SUP004,SKU0053,2265,530.79,Approved,2024-12-17
PO0000642,2023-04-18,SUP011,SKU0052,3901,16.77,Received,2023-04-24
PO0000643,2025-09-02,SUP048,SKU0049,4462,294.07,Delayed,2025-09-27
PO0000644,2025-03-09,SUP031,SKU0005,2251,384.59,Received,2025-04-22
PO0000645,2023-01-25,SUP019,SKU0107,3776,542.14,Received,2023-01-30
PO0000646,2025-12-21,SUP044,SKU0100,436,310.79,In Transit,2025-12-31
PO0000647,2024-12-25,SUP028,SKU0093,2333,71.84,Received,2025-01-18
PO0000648,2023-07-21,SUP017,SKU0029,4885,289.9,Delayed,2023-08-02
PO0000649,2024-05-10,SUP047,SKU0019,4922,499.18,In Transit,2024-05-23
PO0000650,2024-11-22,SUP044,SKU0030,1573,454.84,Approved,2024-12-02
PO0000651,2023-01-18,SUP005,SKU0037,197,353.88,In Transit,2023-03-03
PO0000652,2023-08-01,SUP044,SKU0096,3753,402.45,Delayed,2023-08-11
PO0000653,2024-08-03,SUP017,SKU0089,1681,349.99,In Transit,2024-08-15
PO0000654,2023-07-08,SUP004,SKU0017,4967,606.01,Ordered,2023-07-18
PO0000655,2023-09-07,SUP046,SKU0101,1082,444.24,In Transit,2023-10-18
PO0000656,2023-09-24,SUP025,SKU0089,4737,409.36,Ordered,2023-10-31
PO0000657,2023-08-16,SUP045,SKU0020,1609,402.93,Received,2023-08-29
PO0000658,2023-06-05,SUP041,SKU0098,3814,238.48,Received,2023-06-15
PO0000659,2025-05-24,SUP045,SKU0049,2749,295.54,Approved,2025-06-06
PO0000660,2024-07-21,SUP050,SKU0074,611,436.51,Received,2024-08-09
PO0000661,2023-05-04,SUP017,SKU0052,2268,16.02,Approved,2023-05-16
