order_id,date,product_name,region,warehouse,quantity,price
ORD10313,2023-09-01,Tea 500g,Delhi,WH-MUM,69.0,726.05
ORD10314,2022-07-30,,Chhattisgarh,WH-RAI,34.0,95.16
ORD10315,2022-04-27,Biscuits 500g,Madhya Pradesh,WH-MUM,41.0,647.72
ORD10316,2023-10-16,Peanut Butter Crunchy 1kg,Karnataka,WH-BLR,228.47208072780097,442.71
ORD10317,18/07/22,Detergent 500g,Delhi,WH-DEL,41.0,673.12
ORD10318,2023-10-15,Detergent 500g,Maharashtra,WH-BLR,50.63426500460403,798.49
ORD10319,2022-04-05,Milk 500ml,Chhattisgarh,WH-MUM,69.0,423.37
ORD10320,31/08/24,Milk 1L,Gujarat,WH-JAI,79.0,174.9
ORD10321,2023-06-11,Milk 500ml,Gujarat,WH-RAI,217.55518958957842,128.37
ORD10322,2022-05-01,Milk 500ml,Madhya Pradesh,WH-BLR,32.0,68.76
ORD10323,2024-06-21,Tea 500g,Maharashtra,WH-RAI,25.0,758.5
ORD10324,2022-01-22,,Rajasthan,WH-MUM,77.0,137.32
ORD10325,2023-05-25,,Rajasthan,WH-JAI,58.0,186.11
ORD10326,2022-08-18,Sunflower Oil 2L,Delhi,WH-BLR,10.0,690.69
ORD10327,2023-12-19,,Karnataka,WH-MUM,190.8254263698496,540.72
ORD10328,2022-04-27,Detergent 500g,Madhya Pradesh,WH-JAI,83.0,102.21
ORD10329,2022-07-12,Biscuits 500g,Chhattisgarh,WH-BLR,52.0,332.16
ORD10330,2024-08-29,Biscuits 200g,Gujarat,WH-BLR,52.0,681.51
ORD10331,2022-11-25,Sunflower Oil 2L,Madhya Pradesh,WH-RAI,117.67655689088966,688.46
ORD10332,13/11/22,Milk 1L,Delhi,WH-IND,53.8959432131913,685.09
ORD10333,2022-03-18,Peanut Butter Smooth 1kg,Chhattisgarh,WH-DEL,19.0,766.2
ORD10334,2023-07-08,Biscuits 100g,Maharashtra,WH-JAI,69.0,373.07
ORD10335,2024-05-12,Milk 1L,Gujarat,WH-RAI,16.0,134.19
ORD10336,31/10/23,Milk 500ml,Gujarat,WH-RAI,,358.02
ORD10337,2024-01-01,Biscuits 500g,Maharashtra,WH-AHM,16.0,708.12
ORD10338,16/02/22,Milk 1L,Rajasthan,WH-RAI,57.0,579.37
ORD10339,2024-01-12,Biscuits 500g,Karnataka,WH-BLR,55.0,169.63
ORD10340,10/05/23,Coffee 200g,Delhi,WH-AHM,113.0,559.59
ORD10341,2024-01-29,,Maharashtra,WH-IND,28.0,715.16
ORD10342,2022-06-22,,Chhattisgarh,WH-AHM,17.0,267.15
ORD10343,06/06/23,Detergent 500g,Madhya Pradesh,WH-RAI,40.0,418.72
ORD10344,2022-02-09,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-AHM,26.0,164.28
ORD10345,24/08/24,Sunflower Oil 1L,Rajasthan,WH-DEL,42.0,711.02
ORD10346,2024-02-20,Milk 1L,Rajasthan,WH-AHM,72.0,594.74
ORD10347,2023-12-09,,Rajasthan,WH-IND,,546.54
ORD10348,2023-11-04,Peanut Butter Smooth 1kg,Rajasthan,WH-MUM,143.99384488373914,248.44
ORD10349,2023-09-27,Biscuits 100g,Delhi,WH-JAI,37.0,652.27
ORD10350,2022-06-26,Tea 250g,Madhya Pradesh,WH-AHM,139.0,306.07
ORD10351,2023-12-01,Biscuits 200g,Rajasthan,WH-DEL,236.86505420415003,639.12
ORD10352,2024-06-04,Detergent 1kg,Chhattisgarh,WH-AHM,53.0,555.8
ORD10353,2022-03-19,,Delhi,WH-RAI,1.0,326.54
ORD10354,2024-05-03,Milk 500ml,Rajasthan,WH-DEL,57.0,123.96
ORD10355,2024-01-18,Detergent 500g,Maharashtra,WH-DEL,269.33349568341345,744.97
ORD10356,2024-09-17,Biscuits 500g,Rajasthan,WH-DEL,1.0,295.29
ORD10357,2023-08-30,Coffee 200g,Maharashtra,WH-RAI,62.0,330.83
ORD10358,2023-05-23,Coffee 200g,Karnataka,WH-AHM,53.0,708.9
ORD10359,2022-10-26,Coffee 200g,Gujarat,WH-JAI,54.23833165373931,131.87
ORD10360,2022-08-14,Biscuits 200g,Maharashtra,WH-BLR,78.0,483.08
ORD10361,2023-10-23,Biscuits 200g,Gujarat,WH-AHM,151.80436356187053,522.78
ORD10362,2024-01-20,Tea 250g,Karnataka,WH-IND,,388.36
ORD10363,2023-07-13,Sunflower Oil 5L,Karnataka,WH-BLR,66.0,669.46
ORD10364,2023-12-12,Biscuits 200g,Madhya Pradesh,WH-DEL,55.01555553115254,198.05
ORD10365,2023-02-27,Milk 500ml,Karnataka,WH-IND,36.0,553.01
ORD10366,2023-03-03,Detergent 2kg,Madhya Pradesh,WH-JAI,62.0,555.51
ORD10367,18/04/22,Biscuits 200g,Delhi,WH-MUM,75.0,277.92
ORD10368,2022-02-14,Tea 500g,Madhya Pradesh,WH-IND,143.8304348110487,378.63
ORD10369,2024-03-16,Sunflower Oil 2L,Maharashtra,WH-AHM,1.0,727.81
ORD10370,2022-02-28,Detergent 1kg,Delhi,WH-AHM,77.0,268.2
ORD10371,2023-01-19,Peanut Butter Smooth 1kg,Rajasthan,WH-AHM,12.0,89.91
ORD10372,2023-03-24,,Rajasthan,WH-BLR,63.0,192.97
ORD10373,2022-10-30,Milk 1L,Karnataka,WH-AHM,217.63006308896854,357.68
ORD10374,2023-06-30,Sunflower Oil 2L,Gujarat,WH-BLR,59.0,482.2
ORD10375,2022-08-23,Biscuits 100g,Karnataka,WH-JAI,24.0,158.07
ORD10376,2023-12-07,Peanut Butter Crunchy 1kg,Delhi,WH-JAI,21.23085868535193,301.4
ORD10377,2022-03-08,Sunflower Oil 2L,Chhattisgarh,WH-DEL,95.0,745.41
ORD10378,2023-09-02,Peanut Butter Smooth 200g,Karnataka,WH-RAI,59.0,622.48
ORD10379,2024-01-25,Tea 500g,Karnataka,WH-IND,76.0,730.8
ORD10380,2022-03-28,Milk 1L,Karnataka,WH-BLR,87.0,123.82
ORD10381,2024-07-03,Biscuits 500g,Delhi,WH-MUM,58.0,584.18
ORD10382,2024-06-05,Detergent 1kg,Karnataka,WH-AHM,50.0,85.18
ORD10383,2024-03-09,Milk 1L,Gujarat,WH-MUM,31.0,435.98
ORD10384,2023-03-28,Biscuits 500g,Karnataka,WH-AHM,,48.85
ORD10385,2023-07-13,Tea 250g,Gujarat,WH-BLR,14.0,520.92
ORD10386,2023-12-28,Detergent 2kg,Rajasthan,WH-IND,81.21154741782536,585.34
ORD10387,2022-05-08,Milk 1L,Madhya Pradesh,WH-MUM,,134.21
ORD10388,2023-07-31,Tea 500g,Maharashtra,WH-JAI,72.0,740.78
ORD10389,2024-04-18,Detergent 1kg,Gujarat,WH-IND,56.0,438.83
ORD10390,2022-07-05,Biscuits 500g,Gujarat,WH-BLR,,688.31
ORD10391,2023-10-26,Milk 500ml,Chhattisgarh,WH-JAI,176.89597478619984,767.8
ORD10392,2023-03-10,Milk 1L,Chhattisgarh,WH-AHM,33.0,363.78
ORD10393,2023-10-26,Detergent 500g,Madhya Pradesh,WH-DEL,67.7611737179311,798.92
ORD10394,2022-10-23,Peanut Butter Crunchy 1kg,Delhi,WH-IND,16.240924774180257,112.93
ORD10395,02/04/24,Milk 500ml,Chhattisgarh,WH-BLR,89.0,553.71
ORD10396,12/12/22,Tea 250g,Karnataka,WH-JAI,89.8086518530971,599.59
ORD10397,2024-01-14,Detergent 2kg,Gujarat,WH-MUM,,672.58
ORD10398,31/08/22,Sunflower Oil 5L,Gujarat,WH-MUM,106.0,482.7
ORD10399,2022-07-08,Biscuits 100g,Maharashtra,WH-RAI,92.0,425.73
ORD10400,2023-03-26,Milk 1L,Rajasthan,WH-RAI,,414.21
ORD10401,2022-02-15,Sunflower Oil 5L,Rajasthan,WH-RAI,,340.17
ORD10402,2022-05-31,Peanut Butter Smooth 1kg,Delhi,WH-IND,17.0,82.43
ORD10403,2024-08-05,Detergent 1kg,Gujarat,WH-BLR,,555.52
ORD10404,01/07/23,Milk 500ml,Maharashtra,WH-RAI,64.0,319.42
ORD10405,2023-09-15,Detergent 500g,Chhattisgarh,WH-RAI,11.0,695.65
ORD10406,2023-02-17,Biscuits 200g,Madhya Pradesh,WH-MUM,100.0,298.36
ORD10407,2023-03-18,Peanut Butter Smooth 1kg,Madhya Pradesh,WH-BLR,38.0,216.76
ORD10408,2023-10-04,,Chhattisgarh,WH-MUM,107.99562235511658,511.29
ORD10409,2022-08-06,Milk 500ml,Karnataka,WH-AHM,47.0,100.81
ORD10410,2023-08-01,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-MUM,89.0,773.45
ORD10411,2023-09-09,Sunflower Oil 2L,Maharashtra,WH-BLR,99.0,49.52
ORD10412,2023-08-22,Sunflower Oil 5L,Karnataka,WH-IND,,261.54
ORD10413,2023-01-08,Biscuits 200g,Karnataka,WH-RAI,14.0,611.91
ORD10414,2023-04-14,,Maharashtra,WH-JAI,56.0,330.23
ORD10415,2024-04-22,Milk 500ml,Maharashtra,WH-BLR,85.0,654.55
ORD10416,2024-01-27,Peanut Butter Smooth 1kg,Chhattisgarh,WH-DEL,,320.85
ORD10417,2023-04-25,Detergent 1kg,Chhattisgarh,WH-IND,41.0,727.38
ORD10418,2022-12-11,Biscuits 200g,Chhattisgarh,WH-DEL,121.2774207954249,613.43
ORD10419,2023-06-27,Biscuits 100g,Delhi,WH-RAI,1.0,488.52
ORD10420,2024-02-24,Tea 500g,Rajasthan,WH-AHM,40.0,694.98
ORD10421,2022-07-07,,Rajasthan,WH-JAI,18.0,156.17
ORD10422,2023-03-08,Tea 500g,Gujarat,WH-AHM,68.0,660.33
ORD10423,2022-03-21,,Madhya Pradesh,WH-JAI,37.0,443.92
ORD10424,2022-12-27,Milk 1L,Delhi,WH-DEL,49.37182812595245,697.63
ORD10425,02/03/23,Milk 500ml,Maharashtra,WH-IND,49.0,466.42
ORD10426,2023-09-22,Detergent 500g,Rajasthan,WH-IND,15.0,230.38
ORD10427,08/02/22,Sunflower Oil 5L,Delhi,WH-AHM,59.0,279.83
ORD10428,2024-04-04,Biscuits 100g,Rajasthan,WH-RAI,39.0,262.7
ORD10429,2022-08-18,Peanut Butter Crunchy 200g,Delhi,WH-BLR,48.0,682.78
ORD10430,16/04/22,Milk 1L,Rajasthan,WH-RAI,38.0,182.18
ORD10431,2023-09-29,Biscuits 200g,Chhattisgarh,WH-DEL,87.0,532.85
ORD10432,2022-02-27,Milk 1L,Maharashtra,WH-IND,56.0,355.53
ORD10433,2022-03-08,Sunflower Oil 5L,Gujarat,WH-IND,75.0,676.61
ORD10434,2023-12-17,Biscuits 500g,Maharashtra,WH-IND,160.90429425759112,54.36
ORD10435,23/01/24,Milk 500ml,Delhi,WH-IND,35.0,331.38
ORD10436,2024-05-18,Biscuits 100g,Karnataka,WH-MUM,77.0,165.09
ORD10437,2022-10-07,Milk 1L,Maharashtra,WH-DEL,126.40461452545449,335.1
ORD10438,2023-03-17,Detergent 500g,Chhattisgarh,WH-AHM,69.0,54.2
ORD10439,2024-01-16,,Karnataka,WH-AHM,48.0,383.81
ORD10440,2022-06-10,Milk 500ml,Gujarat,WH-IND,47.0,287.46
ORD10441,2022-04-25,Milk 1L,Rajasthan,WH-DEL,,72.11
ORD10442,03/12/23,Peanut Butter Smooth 200g,Maharashtra,WH-RAI,178.88870967843218,573.68
ORD10443,10/01/24,Tea 250g,Madhya Pradesh,WH-IND,35.0,352.78
ORD10444,2024-09-25,Milk 500ml,Delhi,WH-DEL,76.0,204.12
ORD10445,09/09/24,Sunflower Oil 5L,Maharashtra,WH-AHM,49.0,605.66
ORD10446,2024-03-12,Sunflower Oil 5L,Gujarat,WH-BLR,,454.44
ORD10447,2023-12-12,Peanut Butter Crunchy 200g,Madhya Pradesh,WH-DEL,144.50103849700454,309.56
ORD10448,2023-12-01,Sunflower Oil 2L,Madhya Pradesh,WH-IND,325.0050129414013,673.82
ORD10449,2024-05-30,Milk 1L,Gujarat,WH-AHM,1.0,752.08
ORD10450,2024-09-15,Milk 1L,Chhattisgarh,WH-DEL,41.0,415.58
ORD10451,2022-02-16,,Chhattisgarh,WH-AHM,30.0,197.63
ORD10452,2022-09-30,Milk 500ml,Delhi,WH-RAI,56.0,787.31
ORD10453,2023-06-02,Peanut Butter Crunchy 500g,Gujarat,WH-DEL,38.0,356.88
ORD10454,2022-11-08,Sunflower Oil 2L,Gujarat,WH-IND,,149.46
ORD10455,2023-04-08,Peanut Butter Crunchy 200g,Madhya Pradesh,WH-JAI,80.0,204.28
ORD10456,2022-10-15,Milk 1L,Karnataka,WH-JAI,232.51308884173437,547.42
ORD10457,2024-06-09,Milk 1L,Maharashtra,WH-MUM,1.0,223.67
ORD10458,2022-09-19,Peanut Butter Crunchy 1kg,Maharashtra,WH-RAI,50.0,746.67
ORD10459,2023-05-05,Detergent 1kg,Delhi,WH-BLR,69.0,145.33
ORD10460,2022-08-29,Tea 250g,Madhya Pradesh,WH-BLR,60.0,65.85
ORD10461,2023-03-29,Peanut Butter Smooth 200g,Chhattisgarh,WH-IND,49.0,222.68
ORD10462,2024-03-26,Coffee 200g,Karnataka,WH-AHM,,745.7
ORD10463,17/08/22,,Karnataka,WH-MUM,31.0,326.68
ORD10464,2023-04-03,Detergent 500g,Delhi,WH-RAI,81.0,69.48
ORD10465,2022-12-18,Tea 250g,Karnataka,WH-RAI,145.95614391414574,64.87
ORD10466,2023-01-04,Biscuits 500g,Delhi,WH-BLR,62.0,403.34
ORD10467,2022-09-28,Sunflower Oil 2L,Rajasthan,WH-AHM,34.0,233.72
ORD10468,2022-11-23,Biscuits 100g,Delhi,WH-BLR,124.72445260724538,89.57
ORD10469,2022-12-14,Milk 1L,Delhi,WH-MUM,88.2515733694226,346.78
ORD10470,2024-04-11,Biscuits 100g,Rajasthan,WH-RAI,76.0,225.15
ORD10471,2022-03-10,,Maharashtra,WH-DEL,63.0,609.67
ORD10472,05/09/22,,Delhi,WH-DEL,41.0,204.05
ORD10473,2023-05-06,Detergent 1kg,Maharashtra,WH-BLR,65.0,265.49
ORD10474,2023-04-01,,Karnataka,WH-AHM,24.0,679.23
ORD10475,2023-05-26,Peanut Butter Crunchy 1kg,Delhi,WH-BLR,84.0,573.04
ORD10476,2022-01-07,Detergent 500g,Madhya Pradesh,WH-MUM,95.0,559.44
ORD10477,2023-12-26,Peanut Butter Smooth 1kg,Gujarat,WH-AHM,44.85605625615571,441.57
ORD10478,2023-04-03,Coffee 200g,Maharashtra,WH-AHM,72.0,179.97
ORD10479,2024-02-07,Peanut Butter Crunchy 1kg,Gujarat,WH-MUM,30.0,332.94
ORD10480,13/09/23,Sunflower Oil 5L,Maharashtra,WH-RAI,92.0,459.07
ORD10481,02/08/22,Peanut Butter Crunchy 200g,Karnataka,WH-IND,87.0,755.5
ORD10482,2024-05-06,Sunflower Oil 2L,Maharashtra,WH-DEL,53.0,132.3
ORD10483,07/02/23,Peanut Butter Smooth 1kg,Chhattisgarh,WH-JAI,89.0,224.1
ORD10484,2022-06-30,Biscuits 100g,Chhattisgarh,WH-JAI,47.0,697.4
ORD10485,2022-07-10,Detergent 2kg,Madhya Pradesh,WH-JAI,40.0,633.33
ORD10486,2023-05-22,Sunflower Oil 2L,Maharashtra,WH-AHM,42.0,188.11
ORD10487,2024-01-25,Biscuits 100g,Madhya Pradesh,WH-AHM,55.0,90.59
ORD10488,2023-03-12,Peanut Butter Crunchy 1kg,Rajasthan,WH-IND,50.0,402.28
ORD10489,2024-05-26,Detergent 2kg,Chhattisgarh,WH-RAI,64.0,492.41
ORD10490,2022-10-01,Sunflower Oil 5L,Maharashtra,WH-DEL,69.35290773689044,149.57
ORD10491,2023-05-21,Tea 250g,Rajasthan,WH-IND,82.0,188.39
ORD10492,2022-02-20,Biscuits 500g,Delhi,WH-IND,90.0,444.49
ORD10493,22/08/24,Biscuits 200g,Karnataka,WH-MUM,45.0,51.95
ORD10494,21/05/24,Tea 250g,Karnataka,WH-JAI,17.0,102.02
ORD10495,09/05/22,,Rajasthan,WH-BLR,81.0,268.56
ORD10496,2023-08-25,,Rajasthan,WH-MUM,94.0,473.75
ORD10497,2024-05-16,Milk 500ml,Madhya Pradesh,WH-JAI,55.0,325.92
ORD10498,2023-03-23,Detergent 2kg,Gujarat,WH-RAI,21.0,312.83
ORD10499,2023-12-13,Milk 1L,Rajasthan,WH-IND,117.55115719428368,157.35
ORD10500,2023-04-25,,Karnataka,WH-IND,105.0,160.31
ORD10501,2024-07-03,Sunflower Oil 2L,Delhi,WH-MUM,3.0,707.83
ORD10502,2022-05-11,Tea 250g,Gujarat,WH-DEL,74.0,421.6
ORD10503,2022-07-09,Coffee 200g,Delhi,WH-DEL,50.0,142.36
ORD10504,2022-07-31,,Gujarat,WH-JAI,34.0,122.56
ORD10505,19/03/24,Sunflower Oil 2L,Gujarat,WH-JAI,,354.61
ORD10506,2023-09-26,Peanut Butter Crunchy 1kg,Karnataka,WH-AHM,21.0,697.33
ORD10507,2022-10-25,Sunflower Oil 2L,Delhi,WH-BLR,93.67414007860981,286.96
ORD10508,2024-01-26,Milk 500ml,Madhya Pradesh,WH-IND,99.0,326.72
ORD10509,2024-09-25,Peanut Butter Smooth 1kg,Maharashtra,WH-IND,65.0,775.95
ORD10510,04/10/22,Tea 250g,Madhya Pradesh,WH-RAI,,145.79
ORD10511,2024-05-05,Milk 500ml,Karnataka,WH-DEL,,338.91
ORD10512,2024-05-14,Detergent 2kg,Karnataka,WH-DEL,21.0,748.86
ORD10513,2023-02-05,Detergent 1kg,Gujarat,WH-AHM,,795.44
ORD10514,2022-12-01,Sunflower Oil 1L,Madhya Pradesh,WH-AHM,179.60718441838557,309.64
ORD10515,2022-12-06,Detergent 500g,Delhi,WH-MUM,112.52178473722337,615.58
ORD10516,2024-01-12,Milk 1L,Chhattisgarh,WH-JAI,28.0,58.54
ORD10517,2024-02-23,Milk 1L,Rajasthan,WH-RAI,21.0,553.89
ORD10518,2023-11-11,Detergent 500g,Chhattisgarh,WH-RAI,42.49341615381243,606.16
ORD10519,2023-11-01,Biscuits 500g,Delhi,WH-AHM,,105.08
ORD10520,2024-06-19,Sunflower Oil 5L,Maharashtra,WH-JAI,21.0,387.65
ORD10521,2022-04-14,Coffee 200g,Gujarat,WH-MUM,110.0,560.83
ORD10522,2024-02-15,Milk 500ml,Rajasthan,WH-IND,37.0,734.87
ORD10523,2023-10-12,Detergent 2kg,Gujarat,WH-RAI,60.624337994562474,303.97
ORD10524,2022-09-09,Biscuits 100g,Rajasthan,WH-AHM,69.0,489.24
ORD10525,2022-12-01,Sunflower Oil 5L,Rajasthan,WH-DEL,,321.1
ORD10526,2023-12-24,Milk 1L,Delhi,WH-IND,208.47141161349023,546.45
ORD10527,2023-12-15,Peanut Butter Smooth 1kg,Delhi,WH-JAI,63.44892716149536,194.58
ORD10528,2024-05-30,Sunflower Oil 2L,Gujarat,WH-MUM,67.0,578.61
ORD10529,2024-04-26,,Karnataka,WH-MUM,64.0,637.79
ORD10530,2023-11-25,Milk 1L,Rajasthan,WH-JAI,,506.46
ORD10531,2024-04-09,Milk 1L,Rajasthan,WH-DEL,67.0,53.03
ORD10532,2022-01-02,Sunflower Oil 1L,Rajasthan,WH-DEL,31.0,143.0
ORD10533,2023-04-20,Milk 500ml,Chhattisgarh,WH-IND,22.0,238.46
ORD10534,2022-08-19,Biscuits 100g,Karnataka,WH-IND,65.0,58.03
ORD10535,31/08/23,Tea 250g,Delhi,WH-IND,24.0,299.24
ORD10536,14/09/23,Milk 1L,Gujarat,WH-MUM,100.0,336.04
ORD10537,2024-08-06,,Madhya Pradesh,WH-MUM,61.0,692.97
ORD10538,14/02/24,Detergent 500g,Delhi,WH-DEL,,313.67
ORD10539,2023-12-18,Milk 1L,Gujarat,WH-AHM,97.2525866332937,342.97
ORD10540,2023-05-07,Milk 1L,Delhi,WH-MUM,44.0,116.56
ORD10541,2024-08-25,Sunflower Oil 5L,Karnataka,WH-MUM,56.0,68.31
ORD10542,2022-11-10,Detergent 500g,Delhi,WH-RAI,185.76969705417912,445.72
ORD10543,2023-11-10,Biscuits 500g,Chhattisgarh,WH-JAI,25.713009345919758,541.56
ORD10544,2023-01-31,Detergent 1kg,Maharashtra,WH-DEL,3.0,564.5
ORD10545,2022-08-22,Milk 1L,Rajasthan,WH-JAI,70.0,658.88
ORD10546,14/07/24,Sunflower Oil 1L,Rajasthan,WH-IND,54.0,656.7
ORD10547,18/03/23,Sunflower Oil 2L,Rajasthan,WH-AHM,64.0,374.88
ORD10548,2022-02-08,Milk 1L,Maharashtra,WH-BLR,73.0,214.85
ORD10549,2023-01-21,Peanut Butter Crunchy 1kg,Gujarat,WH-RAI,54.0,581.0
ORD10550,2022-12-03,Milk 500ml,Madhya Pradesh,WH-IND,107.94451226556147,487.35
ORD10551,2023-05-17,Biscuits 200g,Madhya Pradesh,WH-JAI,33.0,273.5
ORD10552,2023-01-04,Biscuits 200g,Rajasthan,WH-IND,61.0,452.23
ORD10553,2023-03-30,Coffee 200g,Gujarat,WH-AHM,35.0,677.09
ORD10554,2023-04-16,Sunflower Oil 1L,Chhattisgarh,WH-DEL,26.0,499.93
ORD10555,05/06/22,Milk 1L,Karnataka,WH-RAI,78.0,549.48
ORD10556,2022-03-08,Biscuits 500g,Rajasthan,WH-RAI,77.0,459.45
ORD10557,2022-05-31,Peanut Butter Smooth 1kg,Rajasthan,WH-JAI,1.0,315.2
ORD10558,2022-04-04,Sunflower Oil 1L,Delhi,WH-BLR,26.0,400.45
ORD10559,2023-06-13,Biscuits 200g,Delhi,WH-AHM,68.0,150.16
ORD10560,2024-08-29,Coffee 200g,Karnataka,WH-AHM,92.0,240.65
ORD10561,18/01/22,Biscuits 500g,Gujarat,WH-JAI,40.0,700.0
ORD10562,2024-06-19,Milk 1L,Delhi,WH-AHM,54.0,121.5
ORD10563,2023-12-23,Milk 1L,Gujarat,WH-BLR,32.60539464854909,291.52
ORD10564,2022-11-07,Biscuits 200g,Rajasthan,WH-DEL,199.70971029533453,93.34
ORD10565,09/02/23,Biscuits 200g,Karnataka,WH-IND,74.0,219.34
ORD10566,2024-01-17,Biscuits 100g,Madhya Pradesh,WH-DEL,86.0,460.94
ORD10567,2022-10-09,Milk 1L,Rajasthan,WH-BLR,144.33651034021102,495.97
ORD10568,2022-07-06,Milk 500ml,Karnataka,WH-BLR,87.0,462.59
ORD10569,2024-02-13,Sunflower Oil 5L,Chhattisgarh,WH-DEL,,245.58
ORD10570,2024-01-18,,Maharashtra,WH-BLR,,471.25
ORD10571,2023-01-17,Tea 250g,Maharashtra,WH-AHM,82.0,733.48
ORD10572,2023-06-21,Milk 500ml,Madhya Pradesh,WH-IND,,158.41
ORD10573,2024-02-19,Detergent 2kg,Delhi,WH-IND,98.0,124.04
ORD10574,07/04/22,Detergent 500g,Maharashtra,WH-MUM,37.0,97.91
ORD10575,2022-02-17,Detergent 500g,Rajasthan,WH-RAI,43.0,44.66
ORD10576,2022-02-06,Coffee 200g,Rajasthan,WH-RAI,79.0,630.07
ORD10577,2024-05-30,Biscuits 500g,Rajasthan,WH-IND,98.0,648.14
ORD10578,2024-02-28,Tea 500g,Madhya Pradesh,WH-RAI,64.0,484.5
ORD10579,2023-06-20,Coffee 200g,Delhi,WH-AHM,38.0,484.31
ORD10580,2022-06-18,Peanut Butter Crunchy 1kg,Madhya Pradesh,WH-DEL,56.0,765.2
ORD10581,2024-01-10,,Maharashtra,WH-BLR,45.0,413.43
ORD10582,2023-10-17,Sunflower Oil 5L,Madhya Pradesh,WH-AHM,207.7583764974526,742.28
ORD10583,2022-03-23,Biscuits 500g,Gujarat,WH-AHM,86.0,482.34
ORD10584,2023-11-01,Milk 1L,Madhya Pradesh,WH-MUM,210.52277423779023,577.03
ORD10585,19/10/22,Sunflower Oil 5L,Maharashtra,WH-BLR,139.77673489398035,755.99
ORD10586,2023-11-10,,Gujarat,WH-IND,59.133615131619415,420.77
ORD10587,2024-08-14,Peanut Butter Crunchy 1kg,Maharashtra,WH-MUM,95.0,550.65
ORD10588,2024-04-03,Detergent 1kg,Gujarat,WH-AHM,109.0,124.62
ORD10589,2022-03-22,Tea 500g,Karnataka,WH-JAI,77.0,299.21
ORD10590,2024-04-04,Sunflower Oil 5L,Delhi,WH-DEL,,490.45
ORD10591,2023-01-19,Milk 1L,Chhattisgarh,WH-DEL,,544.05
ORD10592,2024-09-11,Milk 500ml,Delhi,WH-MUM,48.0,462.72
ORD10593,10/04/23,,Gujarat,WH-DEL,82.0,360.98
ORD10594,2022-12-16,Biscuits 500g,Gujarat,WH-AHM,51.96550634875354,776.97
ORD10595,2022-09-21,Peanut Butter Crunchy 500g,Madhya Pradesh,WH-RAI,30.0,231.17
ORD10596,2024-04-30,Coffee 200g,Rajasthan,WH-AHM,76.0,612.71
ORD10597,2022-07-19,Milk 1L,Maharashtra,WH-JAI,70.0,705.12
ORD10598,2024-06-06,Milk 1L,Delhi,WH-AHM,117.0,364.41
ORD10599,24/07/24,Milk 1L,Rajasthan,WH-JAI,51.0,347.47
ORD10600,2024-04-21,Tea 250g,Rajasthan,WH-BLR,60.0,390.49
ORD10601,2023-08-17,Milk 500ml,Gujarat,WH-MUM,25.0,605.2
ORD10602,2023-01-01,Biscuits 200g,Madhya Pradesh,WH-IND,3.0,42.43
ORD10603,17/05/23,Detergent 2kg,Karnataka,WH-RAI,6.0,630.67
ORD10604,2022-12-01,Biscuits 100g,Karnataka,WH-BLR,148.4372290352167,382.24
ORD10605,03/11/23,Detergent 500g,Rajasthan,WH-AHM,48.41637011924914,718.45
ORD10606,18/06/24,,Delhi,WH-MUM,93.0,478.05
ORD10607,2022-08-27,Milk 1L,Madhya Pradesh,WH-DEL,102.0,151.77
ORD10608,2023-03-21,Tea 500g,Delhi,WH-JAI,51.0,325.97
ORD10609,2024-09-25,,Rajasthan,WH-AHM,109.0,742.95
ORD10610,2024-09-18,Detergent 1kg,Gujarat,WH-DEL,66.0,182.77
ORD10611,2023-09-18,Detergent 500g,Gujarat,WH-RAI,93.0,500.7
ORD10612,2023-09-13,Sunflower Oil 2L,Gujarat,WH-IND,53.0,636.54
ORD10613,2023-10-26,Detergent 500g,Rajasthan,WH-AHM,133.9255822450606,274.45
ORD10614,2022-01-21,Tea 500g,Gujarat,WH-MUM,31.0,60.81
ORD10615,2022-02-14,Sunflower Oil 5L,Delhi,WH-DEL,78.0,695.23
ORD10616,2022-07-17,Peanut Butter Smooth 200g,Madhya Pradesh,WH-BLR,46.0,758.9
ORD10617,2022-01-18,Milk 500ml,Madhya Pradesh,WH-JAI,56.0,333.52
ORD10618,2022-05-31,,Madhya Pradesh,WH-BLR,78.0,671.88
ORD10619,2022-03-04,Milk 500ml,Karnataka,WH-JAI,65.0,798.07
ORD10620,2023-12-31,Detergent 500g,Rajasthan,WH-DEL,82.0196699706982,142.22
ORD10621,2023-05-15,Milk 1L,Gujarat,WH-JAI,81.0,435.39
ORD10622,2023-01-08,Coffee 200g,Maharashtra,WH-AHM,84.0,287.18
ORD10623,2022-06-03,Sunflower Oil 1L,Gujarat,WH-IND,18.0,50.49
ORD10624,2022-02-09,Sunflower Oil 5L,Maharashtra,WH-IND,76.0,268.69
ORD10625,2024-06-11,Peanut Butter Smooth 1kg,Chhattisgarh,WH-IND,80.0,722.51
ORD10626,2024-03-11,Biscuits 100g,Delhi,WH-MUM,37.0,549.39
ORD10627,2024-01-22,Milk 500ml,Gujarat,WH-DEL,71.0,200.52
ORD10628,2024-02-14,,Delhi,WH-BLR,20.0,487.07
ORD10629,2024-06-17,Detergent 500g,Maharashtra,WH-BLR,103.0,184.71
ORD10630,15/08/24,,Madhya Pradesh,WH-IND,52.0,628.1
