OrderID,OrderDate,CustomerID,ProductID,SalesRepID,Quantity,UnitPrice,DiscountPercent,Region,Channel
SO000303,2025-05-03,CUST0212,SKU0030,EMP0062,83,97.67,10,East,General Trade
SO000304,2025-02-02,CUST0490,SKU0077,EMP0021,169,194.08,7,South,Modern Trade
SO000305,2025-07-18,CUST0423,SKU0031,EMP0058,49,744.96,7,South,Wholesale
SO000306,2025-12-16,CUST0427,SKU0011,EMP0086,128,190.46,7,West,Wholesale
SO000307,2025-03-20,CUST0206,SKU0100,EMP0009,157,686.59,3,North,Modern Trade
SO000308,2025-06-15,CUST0105,SKU0004,EMP0012,105,126.5,10,South,General Trade
SO000309,2025-06-14,CUST0047,SKU0099,EMP0100,29,253.1,0,North,Wholesale
SO000310,2025-09-25,CUST0461,SKU0013,EMP0083,169,657.05,0,West,General Trade
SO000311,2025-01-23,CUST0322,SKU0074,EMP0012,34,732.88,2,South,General Trade
SO000312,2025-01-17,CUST0254,SKU0034,EMP0093,52,84.29,0,North,General Trade
SO000313,2025-09-06,CUST0412,SKU0103,EMP0010,50,662.47,0,South,Wholesale
SO000314,2025-01-17,CUST0438,SKU0068,EMP0084,147,69.82,10,West,Wholesale
SO000315,2025-07-18,CUST0402,SKU0027,EMP0099,169,189.91,5,East,Modern Trade
SO000316,2025-09-27,CUST0298,SKU0061,EMP0095,160,564.97,10,South,General Trade
SO000317,2025-10-30,CUST0057,SKU0001,EMP0065,66,399.6,0,East,Wholesale
SO000318,2025-07-07,CUST0290,SKU0024,EMP0046,57,604.85,7,North,General Trade
SO000319,2025-02-06,CUST0413,SKU0101,EMP0096,4,380.39,2,East,General Trade
SO000320,2025-12-02,CUST0476,SKU0040,EMP0007,126,648.65,0,West,Wholesale
SO000321,2025-08-28,CUST0340,SKU0010,EMP0063,164,661.64,0,North,General Trade
SO000322,2025-07-04,CUST0380,SKU0045,EMP0039,143,606.91,10,East,Modern Trade
SO000323,2025-08-01,CUST0005,SKU0040,EMP0056,95,648.65,10,West,Wholesale
SO000324,2025-01-30,CUST0164,SKU0031,EMP0083,158,744.96,3,West,Modern Trade
SO000325,2025-09-28,CUST0296,SKU0100,EMP0005,11,686.59,10,East,Wholesale
SO000326,2025-02-06,CUST0406,SKU0005,EMP0013,78,406.08,0,East,Modern Trade
SO000327,2025-04-21,CUST0425,SKU0027,EMP0040,133,189.91,0,North,Wholesale
SO000328,2025-02-21,CUST0356,SKU0053,EMP0059,186,321.73,2,East,Modern Trade
SO000329,2025-09-30,CUST0099,SKU0076,EMP0044,99,80.75,2,West,Modern Trade
SO000330,2025-04-09,CUST0414,SKU0042,EMP0064,135,433.8,10,West,Modern Trade
SO000331,2025-05-08,CUST0465,SKU0035,EMP0020,146,329.15,10,East,Modern Trade
SO000332,2025-04-02,CUST0330,SKU0067,EMP0069,143,721.92,10,East,General Trade
SO000333,2025-10-13,CUST0233,SKU0008,EMP0003,107,599.16,10,East,General Trade
SO000334,2025-02-24,CUST0456,SKU0026,EMP0019,197,538.03,10,West,General Trade
SO000335,2025-10-23,CUST0472,SKU0038,EMP0050,92,26.29,10,East,Wholesale
SO000336,2025-08-23,CUST0273,SKU0004,EMP0050,180,126.5,10,East,General Trade
SO000337,2025-08-07,CUST0420,SKU0042,EMP0001,27,433.8,2,South,Modern Trade
SO000338,2025-04-03,CUST0128,SKU0044,EMP0019,141,555.52,5,West,Modern Trade
SO000339,2025-09-16,CUST0480,SKU0024,EMP0009,87,604.85,10,North,General Trade
SO000340,2025-03-22,CUST0282,SKU0052,EMP0009,137,713.21,7,North,General Trade
SO000341,2025-08-15,CUST0170,SKU0113,EMP0084,91,511.99,3,West,General Trade
SO000342,2025-10-09,CUST0199,SKU0011,EMP0002,84,190.46,3,East,Wholesale
SO000343,2025-07-31,CUST0109,SKU0085,EMP0089,196,180.05,10,South,General Trade
SO000344,2025-08-09,CUST0319,SKU0091,EMP0001,186,223.57,3,South,Wholesale
SO000345,2025-11-08,CUST0482,SKU0025,EMP0045,62,275.29,7,East,General Trade
SO000346,2025-10-07,CUST0341,SKU0048,EMP0015,55,754.2,5,South,Modern Trade
SO000347,2025-10-09,CUST0285,SKU0070,EMP0071,191,306.8,3,West,General Trade
SO000348,2025-07-04,CUST0037,SKU0048,EMP0008,116,754.2,5,South,Modern Trade
SO000349,2025-07-23,CUST0150,SKU0024,EMP0004,1,604.85,10,North,Modern Trade
SO000350,2025-01-18,CUST0480,SKU0031,EMP0063,73,744.96,7,North,General Trade
SO000351,2025-01-09,CUST0174,SKU0088,EMP0001,133,718.55,2,South,General Trade
SO000352,2025-06-04,CUST0179,SKU0108,EMP0014,2,43.0,3,East,General Trade
SO000353,2025-04-24,CUST0399,SKU0065,EMP0039,55,763.35,3,East,Wholesale
SO000354,2025-01-12,CUST0211,SKU0009,EMP0032,198,466.72,10,South,General Trade
SO000355,2025-05-22,CUST0251,SKU0118,EMP0057,142,98.1,7,South,General Trade
SO000356,2025-10-12,CUST0447,SKU0071,EMP0097,147,583.77,7,North,Wholesale
SO000357,2025-03-21,CUST0055,SKU0023,EMP0025,25,372.55,0,East,General Trade
SO000358,2025-08-24,CUST0249,SKU0066,EMP0066,92,310.06,2,North,General Trade
SO000359,2025-03-12,CUST0451,SKU0009,EMP0056,68,466.72,3,West,Wholesale
SO000360,2025-10-26,CUST0073,SKU0049,EMP0036,64,423.84,2,East,General Trade
SO000361,2025-05-12,CUST0121,SKU0113,EMP0053,77,511.99,0,North,Modern Trade
SO000362,2025-10-20,CUST0333,SKU0098,EMP0057,103,213.61,7,South,Wholesale
SO000363,2025-04-22,CUST0304,SKU0097,EMP0075,188,187.72,0,West,Modern Trade
SO000364,2025-06-16,CUST0365,SKU0014,EMP0036,124,652.35,2,East,Wholesale
SO000365,2025-09-07,CUST0092,SKU0018,EMP0083,177,228.53,10,West,General Trade
SO000366,2025-10-23,CUST0436,SKU0058,EMP0055,25,500.52,7,West,General Trade
SO000367,2025-11-25,CUST0140,SKU0028,EMP0054,77,271.83,0,East,Wholesale
SO000368,2025-10-23,CUST0289,SKU0027,EMP0085,98,189.91,0,West,General Trade
SO000369,2025-01-29,CUST0224,SKU0085,EMP0054,198,180.05,3,East,Wholesale
SO000370,2025-06-28,CUST0145,SKU0113,EMP0092,112,511.99,5,South,Modern Trade
SO000371,2025-03-03,CUST0473,SKU0011,EMP0003,198,190.46,2,East,Modern Trade
SO000372,2025-12-01,CUST0460,SKU0020,EMP0095,155,531.6,0,South,Modern Trade
SO000373,2025-11-21,CUST0227,SKU0001,EMP0049,200,399.6,10,East,Wholesale
SO000374,2025-07-15,CUST0447,SKU0035,EMP0009,14,329.15,3,North,Wholesale
SO000375,2025-09-26,CUST0192,SKU0109,EMP0078,11,728.48,3,North,Modern Trade
SO000376,2025-10-04,CUST0004,SKU0109,EMP0093,145,728.48,2,North,Wholesale
SO000377,2025-06-17,CUST0166,SKU0111,EMP0063,129,341.35,10,North,Modern Trade
SO000378,2025-04-24,CUST0070,SKU0074,EMP0008,40,732.88,0,South,General Trade
SO000379,2025-12-11,CUST0475,SKU0061,EMP0060,188,564.97,5,West,Wholesale
SO000380,2025-08-17,CUST0326,SKU0081,EMP0064,193,481.52,7,West,Modern Trade
SO000381,2025-10-22,CUST0391,SKU0009,EMP0047,130,466.72,0,South,Modern Trade
SO000382,2025-04-24,CUST0454,SKU0113,EMP0045,111,511.99,3,East,General Trade
SO000383,2025-07-21,CUST0065,SKU0110,EMP0037,38,499.0,2,North,Modern Trade
SO000384,2025-06-22,CUST0302,SKU0005,EMP0022,22,406.08,5,West,Modern Trade
SO000385,2025-10-20,CUST0186,SKU0029,EMP0090,191,461.59,0,West,Modern Trade
SO000386,2025-10-08,CUST0109,SKU0091,EMP0008,103,223.57,3,South,General Trade
SO000387,2025-02-13,CUST0426,SKU0045,EMP0007,103,606.91,7,West,General Trade
SO000388,2025-08-11,CUST0008,SKU0017,EMP0048,199,151.33,10,North,Wholesale
SO000389,2025-03-08,CUST0391,SKU0025,EMP0032,196,275.29,2,South,Modern Trade
SO000390,2025-09-04,CUST0194,SKU0086,EMP0092,144,778.6,2,South,Modern Trade
SO000391,2025-09-07,CUST0009,SKU0008,EMP0051,102,599.16,10,North,Wholesale
SO000392,2025-10-20,CUST0462,SKU0084,EMP0100,51,21.14,7,North,Wholesale
SO000393,2025-11-12,CUST0413,SKU0067,EMP0045,189,721.92,7,East,General Trade
SO000394,2025-05-07,CUST0066,SKU0060,EMP0032,63,324.77,0,South,Wholesale
SO000395,2025-05-17,CUST0183,SKU0108,EMP0052,199,43.0,5,West,Modern Trade
SO000396,2025-06-15,CUST0157,SKU0032,EMP0059,176,177.81,7,East,Modern Trade
SO000397,2025-02-15,CUST0063,SKU0097,EMP0088,29,187.72,10,North,General Trade
SO000398,2025-07-31,CUST0281,SKU0022,EMP0027,109,130.89,3,East,Wholesale
SO000399,2025-06-28,CUST0283,SKU0095,EMP0055,49,181.96,3,West,General Trade
SO000400,2025-06-26,CUST0269,SKU0089,EMP0031,153,414.23,10,East,Wholesale
SO000401,2025-01-13,CUST0123,SKU0091,EMP0063,198,223.57,3,North,Wholesale
SO000402,2025-03-28,CUST0077,SKU0101,EMP0006,90,380.39,7,South,Modern Trade
SO000403,2025-08-15,CUST0427,SKU0043,EMP0075,160,293.93,2,West,Wholesale
SO000404,2025-08-14,CUST0094,SKU0101,EMP0002,12,380.39,2,East,Modern Trade
SO000405,2025-04-13,CUST0102,SKU0008,EMP0060,176,599.16,3,West,Modern Trade
SO000406,2025-03-21,CUST0311,SKU0067,EMP0011,194,721.92,10,West,Modern Trade
SO000407,2025-02-13,CUST0165,SKU0050,EMP0094,29,62.56,10,South,Modern Trade
SO000408,2025-01-28,CUST0288,SKU0103,EMP0046,63,662.47,7,North,General Trade
SO000409,2025-03-17,CUST0177,SKU0102,EMP0049,74,68.1,0,East,General Trade
SO000410,2025-06-25,CUST0291,SKU0075,EMP0063,178,213.65,0,North,Modern Trade
SO000411,2025-06-06,CUST0302,SKU0022,EMP0098,116,130.89,5,West,Modern Trade
SO000412,2025-01-12,CUST0278,SKU0035,EMP0091,85,329.15,2,South,Modern Trade
SO000413,2025-10-03,CUST0204,SKU0074,EMP0068,55,732.88,2,North,Wholesale
SO000414,2025-10-07,CUST0006,SKU0084,EMP0025,134,21.14,3,East,Modern Trade
SO000415,2025-10-08,CUST0277,SKU0117,EMP0085,124,793.39,7,West,General Trade
SO000416,2025-03-14,CUST0171,SKU0115,EMP0043,178,461.21,10,West,Modern Trade
SO000417,2025-12-09,CUST0136,SKU0036,EMP0048,5,531.28,5,North,General Trade
SO000418,2025-10-26,CUST0382,SKU0027,EMP0038,170,189.91,7,East,General Trade
SO000419,2025-01-23,CUST0280,SKU0070,EMP0015,66,306.8,2,South,Wholesale
SO000420,2025-01-31,CUST0447,SKU0014,EMP0040,73,652.35,2,North,Wholesale
SO000421,2025-12-23,CUST0261,SKU0119,EMP0058,159,637.17,3,South,Modern Trade
SO000422,2025-01-28,CUST0340,SKU0056,EMP0037,120,330.42,10,North,General Trade
SO000423,2025-01-05,CUST0367,SKU0067,EMP0059,18,721.92,5,East,Modern Trade
SO000424,2025-12-05,CUST0380,SKU0104,EMP0096,70,477.17,10,East,Modern Trade
SO000425,2025-12-04,CUST0472,SKU0094,EMP0031,93,383.52,0,East,Wholesale
SO000426,2025-01-10,CUST0027,SKU0046,EMP0069,75,265.31,10,East,Modern Trade
SO000427,2025-07-17,CUST0120,SKU0090,EMP0015,60,462.9,5,South,Modern Trade
SO000428,2025-09-18,CUST0090,SKU0007,EMP0057,182,234.39,0,South,General Trade
SO000429,2025-06-11,CUST0056,SKU0015,EMP0029,125,353.97,7,West,Wholesale
SO000430,2025-09-30,CUST0071,SKU0032,EMP0082,23,177.81,2,South,General Trade
SO000431,2025-04-12,CUST0496,SKU0077,EMP0096,129,194.08,5,East,Wholesale
SO000432,2025-10-15,CUST0125,SKU0077,EMP0042,183,194.08,0,North,General Trade
SO000433,2025-01-21,CUST0108,SKU0014,EMP0080,64,652.35,7,East,General Trade
SO000434,2025-06-06,CUST0429,SKU0024,EMP0059,86,604.85,5,East,General Trade
SO000435,2025-07-21,CUST0253,SKU0098,EMP0089,191,213.61,2,South,Modern Trade
SO000436,2025-01-10,CUST0308,SKU0092,EMP0005,89,373.15,10,East,Wholesale
SO000437,2025-06-30,CUST0290,SKU0107,EMP0070,91,59.5,10,North,General Trade
SO000438,2025-06-04,CUST0341,SKU0081,EMP0016,61,481.52,7,South,Modern Trade
SO000439,2025-05-22,CUST0338,SKU0025,EMP0062,16,275.29,10,East,Wholesale
SO000440,2025-05-12,CUST0475,SKU0036,EMP0087,100,531.28,0,West,Wholesale
SO000441,2025-10-12,CUST0087,SKU0005,EMP0043,72,406.08,2,West,Modern Trade
SO000442,2025-03-19,CUST0167,SKU0033,EMP0042,88,702.05,5,North,Modern Trade
SO000443,2025-12-03,CUST0009,SKU0021,EMP0046,36,574.89,0,North,Wholesale
SO000444,2025-07-15,CUST0263,SKU0001,EMP0024,134,399.6,10,South,General Trade
SO000445,2025-11-10,CUST0472,SKU0085,EMP0017,161,180.05,10,East,Wholesale
SO000446,2025-04-27,CUST0182,SKU0084,EMP0067,107,21.14,2,West,Wholesale
SO000447,2025-10-21,CUST0099,SKU0118,EMP0090,40,98.1,5,West,Modern Trade
SO000448,2025-06-09,CUST0075,SKU0022,EMP0081,155,130.89,3,West,Wholesale
SO000449,2025-08-18,CUST0086,SKU0056,EMP0082,139,330.42,2,South,General Trade
SO000450,2025-04-16,CUST0315,SKU0046,EMP0062,168,265.31,2,East,Modern Trade
SO000451,2025-10-25,CUST0094,SKU0008,EMP0059,139,599.16,10,East,Modern Trade
SO000452,2025-04-14,CUST0351,SKU0111,EMP0089,36,341.35,3,South,General Trade
SO000453,2025-12-19,CUST0474,SKU0050,EMP0082,181,62.56,7,South,Wholesale
SO000454,2025-03-11,CUST0419,SKU0030,EMP0052,111,97.67,2,West,Modern Trade
SO000455,2025-12-02,CUST0376,SKU0094,EMP0001,145,383.52,2,South,Modern Trade
SO000456,2025-06-12,CUST0178,SKU0111,EMP0079,18,341.35,7,North,Modern Trade
SO000457,2025-09-30,CUST0151,SKU0094,EMP0100,185,383.52,0,North,General Trade
SO000458,2025-04-05,CUST0165,SKU0016,EMP0026,82,66.3,2,South,Modern Trade
SO000459,2025-01-16,CUST0222,SKU0067,EMP0071,196,721.92,3,West,Modern Trade
SO000460,2025-07-31,CUST0460,SKU0024,EMP0008,106,604.85,3,South,Modern Trade
SO000461,2025-08-15,CUST0331,SKU0006,EMP0082,191,150.46,10,South,Wholesale
SO000462,2025-05-21,CUST0380,SKU0108,EMP0072,39,43.0,2,East,Modern Trade
SO000463,2025-02-24,CUST0474,SKU0002,EMP0057,34,150.16,2,South,Wholesale
SO000464,2025-01-14,CUST0012,SKU0077,EMP0010,196,194.08,7,South,Modern Trade
SO000465,2025-11-12,CUST0262,SKU0016,EMP0046,69,66.3,7,North,Modern Trade
SO000466,2025-10-18,CUST0275,SKU0100,EMP0058,157,686.59,2,South,General Trade
SO000467,2025-11-02,CUST0154,SKU0105,EMP0037,60,174.25,2,North,Modern Trade
SO000468,2025-12-18,CUST0398,SKU0009,EMP0022,7,466.72,3,West,Modern Trade
SO000469,2025-02-10,CUST0225,SKU0052,EMP0042,177,713.21,5,North,General Trade
SO000470,2025-03-10,CUST0078,SKU0007,EMP0028,129,234.39,7,North,Wholesale
SO000471,2025-08-29,CUST0439,SKU0055,EMP0011,183,72.68,10,West,General Trade
SO000472,2025-07-11,CUST0049,SKU0119,EMP0041,48,637.17,5,North,Wholesale
SO000473,2025-09-09,CUST0090,SKU0035,EMP0089,122,329.15,2,South,General Trade
SO000474,2025-03-25,CUST0059,SKU0074,EMP0015,50,732.88,2,South,Wholesale
SO000475,2025-01-17,CUST0458,SKU0057,EMP0002,105,344.04,0,East,Modern Trade
SO000476,2025-05-19,CUST0319,SKU0080,EMP0094,106,631.92,2,South,Wholesale
SO000477,2025-12-10,CUST0492,SKU0016,EMP0093,52,66.3,2,North,Wholesale
SO000478,2025-02-03,CUST0172,SKU0007,EMP0012,46,234.39,5,South,Wholesale
SO000479,2025-11-12,CUST0277,SKU0050,EMP0090,126,62.56,10,West,General Trade
SO000480,2025-06-16,CUST0344,SKU0117,EMP0016,118,793.39,2,South,Wholesale
SO000481,2025-08-07,CUST0412,SKU0100,EMP0077,104,686.59,0,South,Wholesale
SO000482,2025-11-08,CUST0040,SKU0008,EMP0092,189,599.16,5,South,General Trade
SO000483,2025-06-10,CUST0263,SKU0067,EMP0095,101,721.92,7,South,General Trade
SO000484,2025-10-20,CUST0109,SKU0037,EMP0047,153,80.79,7,South,General Trade
SO000485,2025-09-26,CUST0277,SKU0051,EMP0056,165,107.94,10,West,General Trade
SO000486,2025-01-20,CUST0481,SKU0020,EMP0075,134,531.6,0,West,Modern Trade
SO000487,2025-08-20,CUST0276,SKU0110,EMP0009,117,499.0,0,North,Modern Trade
SO000488,2025-05-06,CUST0432,SKU0032,EMP0074,133,177.81,7,West,Wholesale
SO000489,2025-07-22,CUST0124,SKU0044,EMP0074,189,555.52,0,West,Wholesale
SO000490,2025-10-13,CUST0186,SKU0120,EMP0098,100,786.48,7,West,Modern Trade
SO000491,2025-11-19,CUST0500,SKU0011,EMP0011,13,190.46,2,West,Modern Trade
SO000492,2025-05-30,CUST0319,SKU0069,EMP0024,113,375.05,5,South,Wholesale
SO000493,2025-06-05,CUST0103,SKU0004,EMP0047,199,126.5,3,South,Wholesale
SO000494,2025-08-25,CUST0306,SKU0007,EMP0069,43,234.39,5,East,General Trade
SO000495,2025-05-31,CUST0333,SKU0047,EMP0095,157,451.65,0,South,Wholesale
SO000496,2025-12-20,CUST0124,SKU0045,EMP0084,133,606.91,2,West,Wholesale
SO000497,2025-08-26,CUST0025,SKU0049,EMP0042,166,423.84,5,North,Wholesale
SO000498,2025-02-16,CUST0267,SKU0046,EMP0047,185,265.31,7,South,Modern Trade
SO000499,2025-02-27,CUST0074,SKU0050,EMP0042,47,62.56,7,North,General Trade
SO000500,2025-12-23,CUST0279,SKU0001,EMP0080,140,399.6,2,East,Modern Trade
SO000501,2025-07-21,CUST0198,SKU0100,EMP0039,106,686.59,3,East,General Trade
SO000502,2025-08-19,CUST0249,SKU0076,EMP0088,7,80.75,2,North,General Trade
SO000503,2025-08-21,CUST0282,SKU0091,EMP0009,152,223.57,10,North,General Trade
SO000504,2025-04-14,CUST0135,SKU0118,EMP0056,117,98.1,0,West,Modern Trade
SO000505,2025-05-09,CUST0029,SKU0063,EMP0081,83,62.92,10,West,General Trade
SO000506,2025-11-29,CUST0188,SKU0053,EMP0054,183,321.73,2,East,General Trade
SO000507,2025-03-05,CUST0106,SKU0105,EMP0076,24,174.25,0,West,Modern Trade
SO000508,2025-12-28,CUST0233,SKU0037,EMP0062,116,80.79,10,East,General Trade
SO000509,2025-07-05,CUST0319,SKU0094,EMP0015,22,383.52,7,South,Wholesale
SO000510,2025-12-29,CUST0420,SKU0066,EMP0094,99,310.06,10,South,Modern Trade
SO000511,2025-09-19,CUST0272,SKU0113,EMP0007,157,511.99,2,West,General Trade
SO000512,2025-07-13,CUST0334,SKU0114,EMP0036,141,576.43,5,East,Wholesale
SO000513,2025-01-23,CUST0442,SKU0045,EMP0080,197,606.91,2,East,Modern Trade
SO000514,2025-06-21,CUST0285,SKU0035,EMP0075,145,329.15,10,West,General Trade
SO000515,2025-03-18,CUST0130,SKU0010,EMP0006,42,661.64,2,South,Wholesale
SO000516,2025-04-02,CUST0379,SKU0061,EMP0078,197,564.97,10,North,General Trade
SO000517,2025-01-27,CUST0092,SKU0102,EMP0084,108,68.1,3,West,General Trade
SO000518,2025-06-08,CUST0024,SKU0053,EMP0009,187,321.73,5,North,Wholesale
SO000519,2025-05-28,CUST0304,SKU0066,EMP0064,161,310.06,2,West,Modern Trade
SO000520,2025-03-02,CUST0406,SKU0113,EMP0050,34,511.99,2,East,Modern Trade
SO000521,2025-01-02,CUST0080,SKU0002,EMP0021,160,150.16,3,South,Modern Trade
SO000522,2025-01-07,CUST0354,SKU0048,EMP0049,118,754.2,5,East,General Trade
SO000523,2025-09-13,CUST0088,SKU0055,EMP0043,140,72.68,0,West,Modern Trade
SO000524,2025-11-08,CUST0303,SKU0115,EMP0100,127,461.21,2,North,Wholesale
SO000525,2025-04-22,CUST0144,SKU0048,EMP0066,151,754.2,10,North,General Trade
SO000526,2025-09-01,CUST0332,SKU0100,EMP0033,117,686.59,5,North,General Trade
SO000527,2025-08-15,CUST0033,SKU0034,EMP0033,21,84.29,7,North,Wholesale
SO000528,2025-11-04,CUST0135,SKU0052,EMP0090,2,713.21,2,West,Modern Trade
SO000529,2025-10-08,CUST0229,SKU0007,EMP0057,72,234.39,7,South,General Trade
SO000530,2025-11-18,CUST0474,SKU0084,EMP0016,143,21.14,2,South,Wholesale
SO000531,2025-01-26,CUST0118,SKU0015,EMP0061,48,353.97,2,East,Wholesale
SO000532,2025-01-29,CUST0412,SKU0033,EMP0091,168,702.05,3,South,Wholesale
SO000533,2025-01-19,CUST0026,SKU0112,EMP0094,38,318.75,0,South,Modern Trade
SO000534,2025-12-08,CUST0135,SKU0038,EMP0007,148,26.29,7,West,Modern Trade
SO000535,2025-06-02,CUST0262,SKU0019,EMP0009,85,770.96,0,North,Modern Trade
SO000536,2025-01-26,CUST0433,SKU0039,EMP0003,28,123.1,5,East,Modern Trade
SO000537,2025-04-02,CUST0195,SKU0011,EMP0073,42,190.46,10,West,General Trade
SO000538,2025-05-26,CUST0373,SKU0073,EMP0035,157,318.72,10,North,Wholesale
SO000539,2025-12-21,CUST0315,SKU0043,EMP0014,180,293.93,7,East,Modern Trade
SO000540,2025-10-21,CUST0390,SKU0097,EMP0053,144,187.72,2,North,Wholesale
SO000541,2025-08-22,CUST0427,SKU0056,EMP0029,192,330.42,7,West,Wholesale
SO000542,2025-07-04,CUST0030,SKU0108,EMP0095,10,43.0,0,South,Modern Trade
SO000543,2025-06-03,CUST0068,SKU0085,EMP0095,83,180.05,3,South,Wholesale
SO000544,2025-07-14,CUST0385,SKU0093,EMP0080,18,620.71,5,East,General Trade
SO000545,2025-10-09,CUST0042,SKU0010,EMP0079,17,661.64,3,North,General Trade
SO000546,2025-08-30,CUST0270,SKU0007,EMP0093,35,234.39,0,North,Wholesale
SO000547,2025-12-22,CUST0052,SKU0060,EMP0060,71,324.77,3,West,General Trade
SO000548,2025-09-27,CUST0085,SKU0032,EMP0070,106,177.81,7,North,General Trade
SO000549,2025-04-18,CUST0134,SKU0080,EMP0097,179,631.92,2,North,General Trade
SO000550,2025-11-10,CUST0223,SKU0088,EMP0011,15,718.55,0,West,Modern Trade
SO000551,2025-10-20,CUST0234,SKU0025,EMP0079,187,275.29,10,North,General Trade
SO000552,2025-09-28,CUST0375,SKU0010,EMP0046,23,661.64,5,North,Wholesale
SO000553,2025-12-19,CUST0432,SKU0107,EMP0067,155,59.5,10,West,Wholesale
SO000554,2025-05-28,CUST0286,SKU0060,EMP0041,110,324.77,7,North,Wholesale
SO000555,2025-06-12,CUST0371,SKU0097,EMP0034,67,187.72,7,South,Wholesale
SO000556,2025-10-22,CUST0380,SKU0090,EMP0031,160,462.9,3,East,Modern Trade
SO000557,2025-03-08,CUST0026,SKU0015,EMP0032,158,353.97,7,South,Modern Trade
SO000558,2025-09-12,CUST0384,SKU0109,EMP0095,134,728.48,10,South,Wholesale
SO000559,2025-11-20,CUST0288,SKU0081,EMP0078,128,481.52,5,North,General Trade
SO000560,2025-04-03,CUST0050,SKU0014,EMP0012,157,652.35,2,South,Wholesale
SO000561,2025-12-29,CUST0166,SKU0092,EMP0037,75,373.15,2,North,Modern Trade
SO000562,2025-01-01,CUST0491,SKU0001,EMP0081,31,399.6,0,West,Wholesale
SO000563,2025-08-27,CUST0423,SKU0002,EMP0006,161,150.16,0,South,Wholesale
SO000564,2025-04-17,CUST0405,SKU0059,EMP0081,158,738.32,5,West,Wholesale
SO000565,2025-07-31,CUST0248,SKU0063,EMP0092,12,62.92,3,South,Wholesale
SO000566,2025-06-29,CUST0279,SKU0093,EMP0054,144,620.71,10,East,Modern Trade
SO000567,2025-04-19,CUST0430,SKU0007,EMP0006,3,234.39,10,South,Wholesale
SO000568,2025-04-14,CUST0417,SKU0093,EMP0067,177,620.71,3,West,General Trade
SO000569,2025-05-11,CUST0154,SKU0082,EMP0033,18,640.86,3,North,Modern Trade
SO000570,2025-06-03,CUST0279,SKU0056,EMP0096,130,330.42,7,East,Modern Trade
SO000571,2025-06-15,CUST0451,SKU0017,EMP0081,197,151.33,0,West,Wholesale
SO000572,2025-02-28,CUST0367,SKU0060,EMP0002,176,324.77,3,East,Modern Trade
SO000573,2025-06-24,CUST0182,SKU0011,EMP0084,102,190.46,10,West,Wholesale
SO000574,2025-10-19,CUST0166,SKU0048,EMP0100,158,754.2,0,North,Modern Trade
SO000575,2025-03-31,CUST0017,SKU0031,EMP0056,50,744.96,3,West,Wholesale
SO000576,2025-06-23,CUST0353,SKU0051,EMP0064,173,107.94,5,West,General Trade
SO000577,2025-08-31,CUST0058,SKU0022,EMP0066,10,130.89,10,North,Wholesale
SO000578,2025-03-11,CUST0102,SKU0104,EMP0019,124,477.17,2,West,Modern Trade
SO000579,2025-11-18,CUST0360,SKU0027,EMP0091,118,189.91,7,South,General Trade
SO000580,2025-06-21,CUST0396,SKU0081,EMP0084,119,481.52,5,West,General Trade
SO000581,2025-01-29,CUST0421,SKU0084,EMP0080,134,21.14,3,East,General Trade
SO000582,2025-10-17,CUST0301,SKU0090,EMP0093,186,462.9,10,North,Modern Trade
SO000583,2025-06-11,CUST0315,SKU0054,EMP0069,143,552.69,7,East,Modern Trade
SO000584,2025-01-10,CUST0159,SKU0076,EMP0074,54,80.75,7,West,Wholesale
SO000585,2025-12-17,CUST0130,SKU0119,EMP0015,85,637.17,3,South,Wholesale
SO000586,2025-02-03,CUST0438,SKU0098,EMP0075,39,213.61,3,West,Wholesale
SO000587,2025-01-16,CUST0447,SKU0020,EMP0078,87,531.6,5,North,Wholesale
SO000588,2025-11-17,CUST0372,SKU0086,EMP0097,137,778.6,2,North,Wholesale
SO000589,2025-10-20,CUST0235,SKU0097,EMP0091,156,187.72,5,South,Modern Trade
SO000590,2025-04-06,CUST0162,SKU0011,EMP0011,153,190.46,0,West,General Trade
SO000591,2025-06-07,CUST0231,SKU0116,EMP0022,181,268.72,3,West,Wholesale
SO000592,2025-12-30,CUST0255,SKU0056,EMP0087,9,330.42,3,West,Wholesale
SO000593,2025-07-31,CUST0282,SKU0014,EMP0009,23,652.35,5,North,General Trade
SO000594,2025-05-02,CUST0432,SKU0033,EMP0060,96,702.05,5,West,Wholesale
SO000595,2025-06-04,CUST0285,SKU0055,EMP0060,56,72.68,7,West,General Trade
SO000596,2025-06-04,CUST0193,SKU0042,EMP0091,45,433.8,0,South,Wholesale
SO000597,2025-07-11,CUST0090,SKU0094,EMP0057,10,383.52,2,South,General Trade
SO000598,2025-02-17,CUST0401,SKU0030,EMP0079,114,97.67,7,North,Wholesale
